[2025-05-15 18:21:12] [INFO    ] discord.client: logging in using static token
[2025-05-15 18:23:13] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:13] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 56, 'op': 0, 'd': {'version': 1, 'type': 3, 'token': 'aW50ZXJhY3Rpb246MTM3MjU5NTE5NjY0MTkzOTY0NzpTdkhTa1oxbGdSWllvbmdBWngwYjV3c1BVMWhOZlo0UHJtdXNTcXVIWnR4QXRNUlNWellkb1Z6d1N6TzZvb2VZRzFhRmZPRHp0aGlqSnVRSXBWTHhtVW52czA3aDlWQ1N0WVdhR1VOcFVhanFHdkRYSFhDWHZ2ZWdIMHN3UzZrSA', 'message': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:09.341000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1372595166761713845', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 6 6\n**Total:** 12\n\n**Dealer's Hand:** Q ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '25a2d0a51415889653d56174ce01e267'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '9489d9bb6997e2b91c4863d3f5c83dee'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '5f4276f35d8b8d2ee0978f972982cd80'}]}], 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': []}, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'unusual_dm_activity_until': None, 'roles': ['1258407429058592768'], 'premium_since': None, 'permissions': '2222085119512128', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1372595196641939647', 'guild_locale': 'en-US', 'guild_id': '1258405905779785830', 'guild': {'locale': 'en-US', 'id': '1258405905779785830', 'features': ['SOUNDBOARD', 'COMMUNITY', 'NEWS']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'id': 2, 'custom_id': '25a2d0a51415889653d56174ce01e267', 'component_type': 2}, 'context': 0, 'channel_id': '1371863170120941700', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 18, 'permissions': '2222085119512128', 'parent_id': '1258406452628820108', 'nsfw': False, 'name': 'testing-bot', 'last_message_id': '1372595166761713845', 'id': '1371863170120941700', 'guild_id': '1258405905779785830', 'flags': 0}, 'authorizing_integration_owners': {'0': '1258405905779785830'}, 'attachment_size_limit': 10485760, 'application_id': '1371860418666168321', 'app_permissions': '2251799813685247'}}
[2025-05-15 18:23:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:16] [DEBUG   ] discord.client: Dispatching event interaction
[2025-05-15 18:23:16] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 57, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:09.341000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595166761713845', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'You busted!', 'description': 'Your Hand: 6 6 J (Total: 22)', 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': '2025-05-15T15:23:16.806169+00:00', 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:16] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-05-15 18:23:16] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-05-15 18:23:16] [DEBUG   ] discord.webhook.async_: Webhook ID 1372595196641939647 with POST https://discord.com/api/v10/interactions/1372595196641939647/aW50ZXJhY3Rpb246MTM3MjU5NTE5NjY0MTkzOTY0NzpTdkhTa1oxbGdSWllvbmdBWngwYjV3c1BVMWhOZlo0UHJtdXNTcXVIWnR4QXRNUlNWellkb1Z6d1N6TzZvb2VZRzFhRmZPRHp0aGlqSnVRSXBWTHhtVW52czA3aDlWQ1N0WVdhR1VOcFVhanFHdkRYSFhDWHZ2ZWdIMHN3UzZrSA/callback has returned status code 200
[2025-05-15 18:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 58, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:18.788000+00:00', 'pinned': False, 'nonce': '1372595204686610432', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595206385303744', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?leaderboard', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 59, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:19.012000+00:00', 'pinned': False, 'nonce': '7326145690646418116', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595207324827699', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'fields': [{'value': '50 coins', 'name': '1. zeusgar', 'inline': False}, {'value': '30 coins', 'name': '2. somninar', 'inline': False}], 'content_scan_version': 0, 'color': 15844367}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:18] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"fields":[{"inline":false,"name":"1. zeusgar","value":"50 coins"},{"inline":false,"name":"2. somninar","value":"30 coins"}],"flags":0,"color":15844367,"type":"rich","title":"Leaderboard"}],"content":null,"components":[],"nonce":"7326145690646418116","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:23:18] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Leaderboard', 'color': 15844367, 'fields': [{'name': '1. zeusgar', 'value': '50 coins', 'inline': False}, {'name': '2. somninar', 'value': '30 coins', 'inline': False}], 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:23:19.012000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1372595207324827699', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7326145690646418116'}
[2025-05-15 18:23:18] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:23:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 59.
[2025-05-15 18:23:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-05-15 18:23:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 60, 'op': 0, 'd': {'user_id': '1013553100755324929', 'timestamp': 1747322606, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'display_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:26] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:26] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 61, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:28.688000+00:00', 'pinned': False, 'nonce': '1372595247451734016', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595247909048381', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?blackjack 20', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 62, 'op': 0, 'd': {'user_id': '656467546391707648', 'timestamp': 1747322608, 'member': {'user': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'display_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 63, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:29.094000+00:00', 'pinned': False, 'nonce': '10656342586703197632', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595249612066948', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Dealer has Blackjack!', 'description': "Dealer's Hand: A J\nYou lost your bet.", 'content_scan_version': 0, 'color': 15158332}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:28] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:29] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"flags":0,"color":15158332,"type":"rich","description":"Dealer's Hand: A J\nYou lost your bet.","title":"Dealer has Blackjack!"}],"content":null,"components":[],"nonce":"10656342586703197632","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:23:29] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'rich', 'title': 'Dealer has Blackjack!', 'description': "Dealer's Hand: A J\nYou lost your bet.", 'color': 15158332, 'content_scan_version': 0}], 'timestamp': '2025-05-15T15:23:29.094000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1372595249612066948', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10656342586703197632'}
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:23:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 64, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:29.287000+00:00', 'pinned': False, 'nonce': '1372595248370286592', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595250421567610', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?claim', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 65, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:29.541000+00:00', 'pinned': False, 'nonce': '8478407456279209705', 'mentions': [{'username': 'zeusgar', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1258407429058592768', '1258407598122598510', '1258408116551155793', '1258409578975072307', '1258407955896729722', '1371927255856709693'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-04T12:55:48.009000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '656467546391707648', 'global_name': 'Zendusgard', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '92b08e4a885e1dc0434aa74160d847b1'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595251486916658', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@656467546391707648>, you have already claimed your daily reward today.', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:29] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"content":"<@656467546391707648>, you have already claimed your daily reward today.","components":[],"nonce":"8478407456279209705","enforce_nonce":true,"tts":false} has returned 200
[2025-05-15 18:23:29] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages has received {'type': 0, 'content': '<@656467546391707648>, you have already claimed your daily reward today.', 'mentions': [{'id': '656467546391707648', 'username': 'zeusgar', 'avatar': '92b08e4a885e1dc0434aa74160d847b1', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': 'a_94618cf0ec9a1c7b6b794ee233fa830a', 'accent_color': 16711680, 'global_name': 'Zendusgard', 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': '#ff0000', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-05-15T15:23:29.541000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1372595251486916658', 'channel_id': '1371863170120941700', 'author': {'id': '1371860418666168321', 'username': 'ZeusgarBot', 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230', 'discriminator': '7304', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '8478407456279209705'}
[2025-05-15 18:23:29] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-05-15 18:23:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 66, 'op': 0, 'd': {'user_id': '1013553100755324929', 'timestamp': 1747322627, 'member': {'user': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'display_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1371863170120941700', 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:47] [DEBUG   ] discord.client: Dispatching event typing
[2025-05-15 18:23:47] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-05-15 18:23:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 67, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.296000+00:00', 'pinned': False, 'nonce': '1372595346416336896', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-15T15:20:58.965000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595346928173066', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '?blackjack 10', 'components': [], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'somninar', 'public_flags': 0, 'primary_guild': None, 'id': '1013553100755324929', 'global_name': '╲⎝⧹L7tr⧸⎠╱', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '45097b65a48e28200b9629e0f6769250'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event command
[2025-05-15 18:23:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 68, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-05-15T15:23:52.584000+00:00', 'pinned': False, 'nonce': '13162579484400021501', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1258407429058592768', '1371862961945182232', '1258407598122598510'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-05-13T14:53:38.214000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1372595348136136787', 'flags': 0, 'embeds': [{'type': 'rich', 'title': "╲⎝⧹L7tr⧸⎠╱'s Blackjack Game", 'description': "**Your Hand:** 4 7\n**Total:** 11\n\n**Dealer's Hand:** A ❓\n\nChoose an action:", 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [{'type': 1, 'id': 1, 'components': [{'type': 2, 'style': 1, 'label': 'Hit', 'id': 2, 'custom_id': '8f8889f30a132104cb567393591ab06c'}, {'type': 2, 'style': 2, 'label': 'Stand', 'id': 3, 'custom_id': '45307c879d4b3a9e076279382d3e0e2e'}, {'type': 2, 'style': 4, 'label': '2x', 'id': 4, 'custom_id': '7f0dbf5f625ae8efa1077df70655df92'}]}], 'channel_type': 0, 'channel_id': '1371863170120941700', 'author': {'username': 'ZeusgarBot', 'public_flags': 0, 'primary_guild': None, 'id': '1371860418666168321', 'global_name': None, 'discriminator': '7304', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '01c1261b8325d8fe78ee7c8dbd4d8230'}, 'attachments': [], 'guild_id': '1258405905779785830'}}
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-05-15 18:23:52] [DEBUG   ] discord.client: Dispatching event message
[2025-05-15 18:23:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1371863170120941700/messages with {"embeds":[{"flags":0,"color":3066993,"type":"rich","description":"**Your Hand:** 4 7\n**Total:** 11\n\n**Dealer's Hand:** A \u2753\n\nChoose an action:","title":"\u2572\u239d\u29f9L7tr\u29f8\u23a0\u2571's Blackjack Game"}],"content":null,"components":[{"type":1,"components":[{"type":2,"style":1,"disabled":false,"label":"Hit","custom_id":"8f8889f30a132104cb567393591ab06c"},{"type":2,"style":2,"disabled":false,"label":"Stand","custom_id":"45307c879d4b3a9e076279382d3e0e2e"},{"type":2,"style":4,"disabled":false,"label":"2x","custom_id":"7f0dbf5f625ae8efa1077df70655df92"}]}],"nonce":"13162579484400021501","enforce_nonce":true,"tts":false} has returned 200
